,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
539,1,0,4.0,1305,28,20,623,750.0,5004
540,1,0,3.0,122,3,20,607,500.0,5004
541,1,0,4.3,539,28,62,615,300.0,5004
542,1,1,3.9,681,3,20,1270,800.0,5004
543,1,0,3.8,106,28,29,304,350.0,5004
544,1,1,4.1,1025,3,20,1152,1000.0,5004
545,1,0,3.6,132,3,12,1648,250.0,5004
546,1,0,4.2,289,3,62,6,400.0,5004
547,1,0,3.9,407,28,20,1192,500.0,5004
548,1,0,3.9,201,3,62,1192,250.0,5004
549,1,0,3.7,37,3,13,357,400.0,5004
550,1,0,4.1,203,28,65,364,650.0,304
551,1,0,3.1,320,28,20,1380,600.0,5004
552,1,1,3.8,257,3,20,72,800.0,5004
553,1,0,3.8,46,28,62,1461,450.0,5004
554,1,0,3.9,102,3,13,350,450.0,5004
555,1,1,4.2,237,28,22,347,600.0,5004
556,1,0,3.7,108,3,62,1080,600.0,5004
557,1,0,3.9,34,28,20,1087,750.0,5004
558,1,0,3.2,144,3,62,1214,350.0,2433
559,1,1,4.2,1028,28,21,612,1100.0,5004
560,1,0,3.8,84,3,29,37,600.0,3848
561,1,0,4.0,181,28,20,1210,550.0,5004
562,1,0,4.0,128,0,30,945,230.0,3206
563,1,0,3.8,171,28,62,1152,250.0,5004
564,1,0,3.9,200,28,62,1083,400.0,5004
565,1,0,3.0,114,3,20,519,1000.0,5004
566,1,0,3.8,146,28,20,519,600.0,5004
567,1,0,4.2,248,0,32,208,500.0,370
568,1,1,4.1,583,28,21,686,1200.0,5004
569,1,0,3.7,42,28,62,1192,500.0,5004
570,1,0,3.7,171,3,13,330,300.0,5004
571,1,0,3.7,79,28,62,824,500.0,5004
572,1,0,3.7,46,28,13,316,450.0,5004
573,0,0,4.2,1278,3,20,42,800.0,5004
574,1,0,3.4,276,0,66,1451,250.0,5004
575,1,0,3.1,64,28,20,1550,750.0,5004
576,1,0,4.0,69,0,30,771,300.0,5004
577,1,0,3.7,288,46,62,1192,500.0,3502
578,1,0,4.3,676,3,45,770,500.0,5004
579,1,0,4.1,140,28,62,1543,100.0,5004
580,1,0,4.0,65,28,9,215,600.0,4448
581,1,1,4.1,448,28,20,693,700.0,5004
582,1,0,4.0,203,0,14,348,500.0,5004
583,1,0,3.1,166,3,62,1215,600.0,5004
584,1,1,4.1,1320,28,20,1218,1200.0,5004
585,1,0,4.0,116,28,20,602,400.0,5004
586,1,0,4.4,288,3,12,215,400.0,5004
587,1,0,2.7,85,28,13,494,500.0,5004
588,1,0,3.9,124,0,62,1192,400.0,5004
589,1,0,3.6,323,3,41,1472,800.0,5004
590,1,0,3.7,51,3,62,1152,300.0,5004
591,1,0,4.2,229,28,20,1292,1000.0,5004
592,1,0,2.8,102,3,62,1192,350.0,5004
593,1,0,4.0,76,28,62,1019,150.0,5004
594,1,0,3.9,42,28,30,815,250.0,5004
595,1,0,3.9,239,28,30,787,500.0,5004
596,1,0,3.7,55,28,62,1616,200.0,5004
597,1,0,3.9,178,28,30,765,400.0,5004
598,1,0,3.4,224,3,62,1055,400.0,5004
599,1,0,3.9,199,0,62,1447,300.0,5004
600,1,1,4.0,1010,28,58,880,1300.0,5004
601,1,1,3.8,72,28,62,1492,400.0,5004
602,0,1,4.1,1000,3,21,49,800.0,5004
603,1,0,3.8,613,0,13,470,600.0,5004
604,1,0,2.9,42,0,62,1428,250.0,5004
605,1,0,3.7,194,0,62,1152,400.0,5004
606,0,0,4.3,423,3,30,952,150.0,5004
607,1,0,3.7,158,30,20,249,700.0,5004
608,1,1,4.1,1403,28,26,1292,1100.0,959
609,1,0,3.9,153,28,41,425,400.0,5004
610,1,1,2.9,90,3,20,1445,800.0,5004
611,1,0,3.1,140,0,20,1178,600.0,5004
612,1,0,4.1,463,0,13,342,500.0,5004
613,1,0,4.2,384,3,72,1461,600.0,4129
614,0,0,4.0,177,3,62,1108,400.0,5004
615,1,0,3.6,70,0,62,1244,350.0,2397
616,1,1,4.0,790,28,20,694,1300.0,5004
617,1,0,3.9,92,28,62,1598,300.0,5004
618,0,0,4.1,131,3,69,1117,400.0,5004
619,1,0,3.8,89,28,30,953,400.0,5004
620,1,0,3.0,57,30,62,1325,400.0,5004
621,1,0,3.8,92,3,41,672,1100.0,5004
622,1,0,3.0,57,28,20,602,650.0,5004
623,1,0,4.3,133,28,29,179,300.0,5004
624,0,0,4.0,164,3,0,767,250.0,5004
625,1,0,3.9,161,28,29,1205,500.0,3280
626,1,0,4.0,308,30,13,386,750.0,5004
627,1,0,2.6,208,28,20,600,650.0,5004
628,1,0,3.4,116,3,20,1419,400.0,5004
629,1,0,2.7,48,3,65,547,650.0,5004
630,1,0,3.7,127,28,13,465,700.0,5004
631,1,1,3.9,727,28,13,414,800.0,5004
632,0,0,3.9,125,3,13,444,500.0,5004
633,1,0,2.6,170,3,20,974,600.0,5004
634,0,0,3.8,89,3,20,1192,550.0,5004
635,1,0,4.0,507,28,19,458,1000.0,5004
636,1,0,3.8,254,0,20,519,550.0,5004
637,1,0,2.8,334,3,20,1192,500.0,5004
638,0,0,3.8,69,3,14,348,700.0,5004
639,1,1,4.1,842,28,21,1542,1100.0,2331
640,1,0,4.0,88,28,0,179,500.0,5004
641,1,0,3.5,283,0,62,204,350.0,5004
642,1,1,4.1,293,28,20,934,500.0,5004
643,0,0,2.9,106,3,20,1192,450.0,5004
644,1,0,3.0,61,0,13,330,650.0,5004
645,0,0,2.8,80,3,20,45,650.0,5004
646,1,1,4.0,347,28,20,1291,1000.0,5004
647,1,0,3.4,186,3,20,1594,450.0,5004
648,0,0,4.0,93,3,72,179,800.0,5004
649,0,0,2.4,183,3,29,1152,450.0,5004
650,0,0,2.9,85,3,62,1611,250.0,5004
651,0,0,3.4,66,3,20,588,800.0,5004
652,0,0,2.9,58,3,62,201,250.0,5004
653,0,0,3.6,162,3,20,1192,500.0,5004
654,0,0,2.7,67,3,41,1447,300.0,5004
655,0,0,2.2,90,3,20,1192,750.0,5004
656,0,0,2.4,96,3,20,1288,500.0,5004
657,1,0,4.0,101,3,20,1075,500.0,5004
658,1,1,3.8,560,28,20,1152,800.0,5004
659,1,0,3.7,243,28,20,284,450.0,5004
660,1,0,3.2,148,3,62,1543,250.0,5004
661,0,0,2.3,291,3,20,1596,250.0,5004
662,1,1,3.9,1337,3,46,7,1700.0,5004
663,0,0,4.0,65,3,30,952,200.0,5004
664,1,0,3.6,43,28,20,581,600.0,5004
665,1,0,3.7,46,0,20,1152,400.0,2388
666,1,0,3.7,46,0,30,956,150.0,5004
667,1,0,3.7,117,28,62,1152,150.0,5004
668,1,1,4.4,2487,3,57,1339,900.0,5004
669,1,0,3.2,66,3,20,1192,600.0,5004
670,0,1,4.1,1187,28,26,975,1200.0,5004
671,0,0,4.3,353,28,20,1412,1200.0,5004
672,0,1,4.2,1212,28,20,1486,1200.0,5004
673,1,0,3.7,115,0,20,563,550.0,5004
674,1,0,4.1,952,28,20,1610,400.0,5004
675,0,0,3.8,915,28,20,1152,600.0,5004
676,1,0,3.7,135,0,20,1192,500.0,5004
677,0,1,4.1,466,28,20,1060,700.0,5004
678,0,0,3.8,115,28,62,1205,350.0,5004
679,0,0,3.9,61,28,72,1048,400.0,5004
680,0,0,3.9,86,28,30,945,250.0,5004
681,0,0,4.0,193,28,20,1551,500.0,5004
682,0,0,3.8,82,28,47,1468,1000.0,5004
683,0,0,3.9,115,28,62,1543,200.0,5004
684,0,0,3.7,28,0,20,1192,500.0,5004
685,0,0,3.2,63,28,3,189,600.0,5004
686,0,0,3.1,44,0,29,1192,500.0,5004
687,0,0,3.5,65,28,20,1416,750.0,5004
688,0,0,2.7,76,0,62,1192,500.0,5004
689,0,0,2.6,75,0,62,1434,400.0,5004
690,0,0,3.0,55,28,20,64,800.0,5004
691,0,0,3.7,48,28,20,1331,800.0,5004
692,0,0,2.9,39,28,72,855,500.0,5004
693,1,0,3.9,193,28,20,1585,400.0,5004
694,1,0,3.9,63,3,62,1483,200.0,5004
695,1,0,3.8,186,28,13,337,500.0,5004
696,1,0,3.3,28,3,72,280,400.0,5004
697,0,0,4.3,423,3,30,952,150.0,5004
698,0,0,4.0,102,3,0,173,400.0,5004
699,0,0,4.1,131,3,69,1117,400.0,5004
700,0,0,4.0,164,3,0,767,250.0,5004
701,1,0,3.9,102,3,13,350,450.0,5004
702,1,0,3.9,70,3,30,765,350.0,5004
703,1,0,3.9,188,3,30,955,400.0,5004
704,0,0,3.8,46,3,35,957,300.0,5004
705,1,0,4.4,677,3,45,770,500.0,5004
706,1,0,3.9,40,3,41,440,400.0,5004
707,1,0,3.9,99,3,30,952,400.0,5004
708,0,0,4.0,93,3,72,179,800.0,5004
709,0,0,3.8,69,3,14,348,700.0,5004
710,1,0,4.1,41,3,29,179,500.0,5004
711,0,0,4.0,65,3,30,952,200.0,5004
712,1,1,4.1,448,28,20,693,700.0,5004
713,1,0,4.1,46,28,13,500,600.0,5004
714,1,0,4.3,132,28,29,179,300.0,5004
715,1,0,4.1,237,28,30,789,500.0,5004
716,1,0,3.9,239,28,30,787,500.0,5004
717,0,0,4.1,521,28,13,402,550.0,5004
718,0,0,4.0,319,28,30,771,500.0,5004
719,1,0,3.8,89,28,30,953,400.0,5004
720,0,0,3.2,63,28,3,189,600.0,5004
721,0,0,2.9,231,28,30,791,800.0,5004
722,1,0,3.6,796,3,20,284,550.0,5004
723,1,1,3.8,500,3,20,1433,1000.0,5004
724,1,1,3.9,681,3,20,1270,800.0,5004
725,1,0,3.8,207,3,20,235,700.0,5004
726,1,0,4.0,532,3,20,608,800.0,5004
727,1,0,4.2,421,3,20,602,700.0,5004
728,1,0,3.9,319,3,20,1192,650.0,5004
729,1,1,4.1,1025,3,20,1152,1000.0,5004
730,1,1,3.6,225,3,20,284,700.0,5004
731,0,1,4.0,200,3,13,381,700.0,5004
732,1,1,4.0,739,3,20,294,800.0,5004
733,0,0,3.8,149,3,20,1054,400.0,5004
734,1,0,3.9,102,3,13,350,450.0,5004
735,1,0,3.7,110,3,20,42,800.0,5004
736,1,0,3.7,171,3,13,330,300.0,5004
737,1,0,3.7,37,3,13,357,400.0,5004
738,1,1,3.9,1227,3,20,114,900.0,5004
739,0,0,3.9,124,3,13,444,500.0,5004
740,1,0,2.8,335,3,20,1192,500.0,5004
741,1,0,3.9,49,3,13,330,600.0,5004
742,0,0,3.8,89,3,20,1192,550.0,5004
743,1,0,2.7,425,3,20,1593,400.0,5004
744,1,0,4.0,101,3,20,1075,500.0,5004
745,1,0,3.2,133,3,20,1205,500.0,5004
746,0,0,2.7,160,3,20,602,850.0,5004
747,1,0,3.4,186,3,20,1594,450.0,5004
748,0,0,3.8,69,3,14,348,700.0,5004
749,1,0,4.4,288,3,12,215,400.0,5004
750,1,1,3.5,551,3,20,1232,600.0,5004
751,1,0,3.0,122,3,20,607,500.0,5004
752,0,0,2.9,106,3,20,1192,450.0,5004
753,0,1,2.9,200,3,20,600,1000.0,5004
754,1,0,3.2,66,3,20,1192,600.0,5004
755,0,0,2.8,80,3,20,45,650.0,5004
756,1,0,2.6,170,3,20,974,600.0,5004
757,0,0,3.4,66,3,20,588,800.0,5004
758,0,0,3.6,162,3,20,1192,500.0,5004
759,1,1,2.9,90,3,20,1445,800.0,5004
760,0,0,2.2,90,3,20,1192,750.0,5004
761,0,0,2.4,96,3,20,1288,500.0,5004
762,1,0,3.4,116,3,20,1419,400.0,5004
763,1,0,3.6,132,3,12,1648,250.0,5004
764,1,0,3.8,55,3,62,1585,300.0,5004
765,1,0,3.0,114,3,20,519,1000.0,5004
766,0,0,2.3,291,3,20,1596,250.0,5004
767,1,1,3.8,257,3,20,72,800.0,5004
768,1,0,4.0,398,3,62,1585,400.0,5004
769,0,0,4.0,177,3,62,1108,400.0,5004
770,1,0,4.0,256,3,62,320,500.0,5004
771,1,0,3.9,78,3,62,1152,400.0,5004
772,1,0,3.8,312,3,62,1152,400.0,5004
773,1,0,3.7,168,3,62,1106,600.0,5004
774,0,0,4.1,315,3,62,1318,500.0,5004
775,1,0,3.7,108,3,62,1080,600.0,5004
776,1,0,3.7,314,3,62,1470,800.0,5004
777,1,0,3.9,188,3,30,955,400.0,5004
778,1,0,3.7,139,3,62,1264,400.0,5004
779,1,0,3.8,472,3,62,321,600.0,5004
780,1,0,3.8,369,3,62,320,400.0,5004
781,0,0,3.9,197,3,62,1543,150.0,5004
782,0,0,3.8,46,3,35,957,300.0,5004
783,0,0,3.3,50,3,41,519,400.0,5004
784,1,0,3.9,201,3,62,1192,250.0,5004
785,1,0,4.2,289,3,62,6,400.0,5004
786,1,0,3.2,144,3,62,1214,350.0,5004
787,1,0,3.4,224,3,62,1055,400.0,5004
788,1,0,3.1,166,3,62,1215,600.0,5004
789,1,0,3.2,167,3,62,1503,600.0,5004
790,1,0,4.0,597,3,62,1152,400.0,5004
791,1,0,3.8,56,3,62,298,500.0,5004
792,1,0,3.6,137,3,62,83,300.0,5004
793,1,0,3.9,114,3,62,1186,500.0,5004
794,1,0,3.9,75,3,62,1447,200.0,5004
795,1,0,3.2,148,3,62,1543,250.0,5004
796,1,0,2.4,204,3,62,1461,750.0,5004
797,1,0,2.9,153,3,62,195,600.0,5004
798,1,0,3.9,63,3,62,1483,200.0,5004
799,1,0,2.7,48,3,65,547,650.0,5004
800,1,0,3.8,170,3,62,1252,250.0,5004
801,1,0,3.8,92,3,41,672,1100.0,5004
802,1,0,2.8,102,3,62,1192,350.0,5004
803,0,0,3.5,56,3,62,1583,400.0,5004
804,0,0,2.9,85,3,62,1611,250.0,5004
805,0,0,2.9,58,3,62,201,250.0,5004
806,1,0,3.7,51,3,62,1152,300.0,5004
807,1,0,4.0,212,3,62,1152,400.0,5004
808,1,0,3.8,182,3,41,1177,600.0,5004
809,1,0,2.4,158,3,62,1192,300.0,5004
810,1,0,3.6,323,3,41,1472,800.0,5004
811,1,0,3.1,175,3,62,41,250.0,5004
812,0,0,4.5,2781,28,21,1166,1200.0,5004
813,0,1,4.7,3844,28,20,1321,1600.0,5004
814,0,0,4.3,353,28,20,1412,1200.0,5004
815,1,1,4.4,4312,28,52,623,1600.0,5004
816,0,1,4.3,1196,28,5,801,1500.0,5004
817,0,1,4.6,311,28,20,1432,1300.0,5004
818,0,1,4.2,1212,28,20,1486,1200.0,5004
819,0,1,4.1,1235,28,20,1419,800.0,5004
820,0,1,3.9,1763,28,4,897,1300.0,5004
821,1,1,4.1,1538,28,20,163,1000.0,5004
822,1,0,4.1,954,28,20,1610,400.0,5004
823,1,1,4.1,585,28,21,686,1200.0,5004
824,1,0,4.2,374,28,20,264,750.0,5004
825,1,1,4.2,1028,28,21,612,1100.0,5004
826,1,1,4.1,448,28,20,693,700.0,5004
827,0,1,4.1,1187,28,26,975,1200.0,5004
828,1,0,4.0,180,28,20,1210,550.0,5004
829,1,1,4.0,1010,28,58,880,1300.0,5004
830,1,0,4.2,230,28,20,1292,1000.0,5004
831,1,1,4.1,842,28,21,1542,1100.0,5004
832,1,1,4.1,1320,28,20,1218,1200.0,5004
833,1,1,4.0,790,28,20,694,1300.0,5004
834,0,0,3.8,915,28,20,1152,600.0,5004
835,1,1,3.8,756,28,20,1152,1000.0,5004
836,1,0,3.9,34,28,20,1087,750.0,5004
837,1,1,4.0,347,28,20,1291,1000.0,5004
838,1,1,4.1,293,28,20,934,500.0,5004
839,1,0,3.9,347,28,20,607,600.0,5004
840,1,0,4.1,587,28,20,556,700.0,5004
841,1,0,4.0,1306,28,20,623,750.0,5004
842,0,1,4.1,466,28,20,1060,700.0,5004
843,0,0,4.0,129,28,62,1585,300.0,5004
844,1,0,3.7,217,28,20,1419,500.0,5004
845,0,0,3.8,115,28,62,1205,350.0,5004
846,0,0,3.8,59,28,20,1419,400.0,5004
847,0,0,3.7,535,28,20,1300,950.0,5004
848,0,0,3.8,228,28,62,1246,400.0,5004
849,1,0,3.9,178,28,20,1585,450.0,5004
850,1,1,3.9,727,28,13,414,800.0,5004
851,1,0,3.7,243,28,20,284,450.0,5004
852,0,0,4.1,521,28,13,402,550.0,5004
853,0,0,2.9,51,28,20,1447,600.0,5004
854,1,1,4.4,4381,28,22,1464,600.0,5004
855,0,0,4.0,193,28,20,1551,500.0,5004
856,0,0,3.8,177,28,62,1362,400.0,5004
857,0,1,3.9,165,28,20,1588,1000.0,5004
858,0,0,3.4,97,28,21,1555,1100.0,5004
859,1,0,3.7,132,28,13,502,400.0,5004
860,0,0,3.8,82,28,47,1468,1000.0,5004
861,1,0,3.9,407,28,20,1192,500.0,5004
862,1,0,3.8,46,28,13,316,450.0,5004
863,0,0,3.3,177,28,20,1218,950.0,5004
864,1,0,3.8,146,28,20,519,600.0,5004
865,1,0,3.1,320,28,20,1380,600.0,5004
866,0,0,3.4,48,28,13,434,550.0,5004
867,0,0,2.3,175,28,20,1152,450.0,5004
868,1,0,3.1,64,28,20,1550,750.0,5004
869,0,0,3.5,65,28,20,1416,750.0,5004
870,0,0,3.0,55,28,20,64,800.0,5004
871,0,0,3.7,48,28,20,1331,800.0,5004
872,1,0,3.0,57,28,20,602,650.0,5004
873,1,0,3.7,127,28,13,465,700.0,5004
874,1,0,2.5,321,28,62,1237,400.0,5004
875,1,0,3.9,92,28,62,1598,300.0,5004
876,0,0,3.9,115,28,62,1543,200.0,5004
877,1,0,3.9,386,28,62,1472,600.0,5004
878,1,0,3.3,212,28,62,234,350.0,5004
879,0,0,2.9,231,28,30,791,800.0,5004
880,1,0,3.9,62,28,62,322,300.0,5004
881,1,1,4.1,612,0,21,139,1500.0,5004
882,1,0,4.0,827,0,20,1486,500.0,5004
883,1,0,3.9,362,0,20,1152,600.0,5004
884,1,0,3.7,135,0,20,1192,500.0,5004
885,1,0,4.0,244,0,62,200,400.0,5004
886,1,0,3.0,102,0,20,1585,600.0,5004
887,1,0,3.7,115,0,20,563,550.0,5004
888,1,0,4.2,465,0,62,1175,300.0,5004
889,1,0,3.9,173,0,62,1457,250.0,5004
890,1,0,4.1,83,0,62,854,400.0,5004
891,1,0,4.0,107,0,62,1152,300.0,5004
892,0,0,3.7,28,0,20,1192,500.0,5004
893,1,0,3.7,194,0,62,1152,400.0,5004
894,0,0,2.7,76,0,62,1192,500.0,5004
895,0,0,2.6,75,0,62,1434,400.0,5004
896,1,0,2.9,126,0,62,563,300.0,5004
897,1,0,3.9,435,0,20,195,650.0,5004
898,1,0,2.9,255,0,62,1152,250.0,5004
899,1,1,4.4,2488,3,57,1339,900.0,5004
900,1,1,4.4,2237,3,21,742,1200.0,5004
901,1,1,3.9,1337,3,46,7,1700.0,5004
902,1,1,3.9,681,3,20,1270,800.0,5004
903,0,0,4.5,2781,28,21,1166,1200.0,5004
904,1,1,4.4,4312,28,52,623,1600.0,5004
905,0,1,3.9,1763,28,4,897,1300.0,5004
906,1,1,4.1,585,28,21,686,1200.0,5004
907,0,1,4.1,1187,28,26,975,1200.0,5004
908,1,1,4.0,1010,28,58,880,1300.0,5004
909,1,1,4.1,842,28,21,1542,1100.0,5004
910,0,0,3.4,97,28,21,1555,1100.0,5004
911,1,1,4.1,612,0,21,139,1500.0,5004
912,1,1,4.2,2022,30,20,1412,1000.0,5004
913,0,0,3.8,166,4,20,1402,600.0,5004
914,1,0,3.8,286,4,20,1152,600.0,5004
915,0,1,4.1,2303,30,20,1192,950.0,5004
916,1,1,4.1,2339,30,20,1202,1500.0,5004
917,1,0,4.4,4884,30,20,1398,750.0,2078
918,1,1,4.1,775,1,20,1382,800.0,5004
919,1,0,3.8,918,1,16,482,800.0,1666
920,1,0,3.8,74,85,20,670,1000.0,4095
921,1,0,4.1,139,30,20,1273,550.0,5004
922,0,1,3.8,176,30,20,1154,1350.0,5004
923,1,1,3.8,584,30,20,1377,1200.0,5004
924,0,1,4.3,633,30,16,411,800.0,5004
925,0,1,4.1,102,30,13,377,800.0,5004
926,1,1,4.6,1755,4,22,1464,600.0,5004
927,1,0,3.9,240,4,13,330,700.0,5004
928,0,0,3.8,148,4,22,1190,550.0,5004
929,1,0,4.0,219,4,13,453,600.0,5004
930,1,0,4.1,216,4,13,389,500.0,5004
931,1,0,3.7,514,4,13,456,600.0,5004
932,1,0,3.4,58,4,13,434,400.0,5004
933,1,1,4.3,1252,30,22,919,800.0,5004
934,0,0,4.2,704,30,13,330,500.0,5004
935,1,0,4.1,796,30,13,435,400.0,5004
936,0,1,4.2,731,30,13,391,800.0,5004
937,0,0,4.2,223,30,13,499,800.0,5004
938,0,0,4.1,707,30,13,443,850.0,5004
939,1,0,4.2,261,30,13,387,700.0,5004
940,1,1,4.2,150,1,13,460,600.0,1375
941,1,1,4.2,1901,30,13,421,800.0,5004
942,1,0,4.0,324,1,13,460,700.0,5004
943,1,0,4.6,228,30,13,357,400.0,5004
944,1,0,4.2,504,1,13,483,550.0,5004
945,1,0,4.1,130,30,13,471,650.0,5004
946,1,0,3.8,918,1,16,482,800.0,5004
947,1,0,3.8,90,1,13,330,650.0,5004
948,1,0,3.8,144,1,13,531,700.0,5004
949,0,0,3.8,46,30,13,330,400.0,5004
950,0,0,4.0,62,30,13,330,150.0,5004
951,1,1,3.9,291,30,13,366,650.0,5004
952,0,0,3.2,59,30,16,434,550.0,5004
953,1,0,2.9,62,30,65,546,650.0,5004
954,1,0,2.6,157,30,13,344,450.0,5004
955,0,0,3.7,168,30,13,435,400.0,5004
956,1,0,3.9,627,1,29,920,450.0,1906
957,1,0,4.1,414,30,62,328,500.0,5004
958,1,0,4.2,95,30,11,212,400.0,5004
959,1,0,4.4,4884,30,20,1398,750.0,5004
960,1,0,4.0,771,1,20,1585,450.0,5004
961,1,0,4.2,64,4,62,1506,500.0,5004
962,1,0,4.1,233,4,62,1624,200.0,5004
963,1,0,3.8,505,1,62,320,450.0,658
964,1,0,4.1,201,1,62,1593,300.0,4795
965,1,0,4.0,774,42,20,236,800.0,5004
966,1,0,3.7,125,28,62,1173,250.0,5004
967,1,0,3.8,540,4,20,1349,650.0,5004
968,1,0,3.7,176,4,62,1503,600.0,5004
969,1,0,3.6,91,28,72,296,500.0,5004
970,1,0,3.8,133,4,62,1632,200.0,4500
971,1,1,4.2,354,1,20,149,800.0,620
972,1,0,3.6,518,28,20,1585,400.0,5004
973,1,0,4.2,504,1,13,483,550.0,909
974,1,0,4.1,1720,4,62,1351,400.0,5004
975,1,0,3.7,107,4,9,219,150.0,4826
976,1,0,3.9,55,0,62,233,300.0,5004
977,1,0,3.2,395,30,62,1192,300.0,5004
978,1,0,4.0,78,30,62,1075,100.0,5004
979,1,0,4.0,332,28,62,1585,300.0,5004
980,1,0,4.0,1975,28,20,292,800.0,5004
981,1,0,4.0,618,30,20,286,750.0,5004
982,1,0,3.3,261,73,20,1192,500.0,5004
983,1,0,4.0,253,30,30,771,300.0,5004
984,1,0,3.9,750,4,20,1273,500.0,5004
985,1,1,4.6,2556,1,22,1464,600.0,5004
986,1,0,3.9,210,30,11,776,400.0,5004
987,1,0,3.8,71,4,30,955,400.0,5004
988,1,0,3.9,230,1,29,233,650.0,1981
989,1,0,4.2,444,4,62,1543,100.0,5004
990,1,0,4.3,630,30,62,1450,200.0,5004
991,1,1,4.1,175,30,20,1587,500.0,5004
992,1,0,3.9,441,1,62,1588,400.0,5004
993,1,1,4.1,2723,0,20,294,800.0,5004
994,1,0,3.8,693,1,20,1470,750.0,5004
995,1,0,4.4,4401,30,20,284,600.0,5004
996,1,0,3.9,172,1,29,1461,750.0,2163
997,1,0,3.9,319,3,20,1192,650.0,5004
998,1,0,3.7,170,28,62,860,200.0,5004
999,1,0,3.2,208,30,12,1648,250.0,5004
1000,1,0,4.1,163,4,62,682,500.0,5004
1001,1,0,3.7,97,30,62,1382,350.0,5004
1002,1,0,4.2,415,1,62,1186,500.0,1010
1003,1,1,3.9,291,30,13,366,650.0,5004
1004,1,0,4.2,1647,1,20,607,600.0,5004
1005,1,1,4.1,364,30,20,1661,1200.0,5004
1006,1,0,3.8,70,1,62,1543,100.0,5004
1007,1,0,3.5,80,1,62,1666,250.0,5004
1008,1,0,3.9,264,1,62,1543,200.0,5004
1009,1,0,4.0,166,30,62,1585,400.0,5004
1010,1,0,3.9,134,30,62,1643,400.0,5004
1011,1,0,4.1,364,4,20,1562,550.0,5004
1012,1,0,4.2,449,30,13,360,400.0,5004
1013,1,0,3.9,56,4,30,771,400.0,5004
1014,1,0,3.9,148,30,62,1117,400.0,5004
1015,1,0,4.0,53,1,29,1109,600.0,1485
1016,1,1,4.2,2115,1,20,1477,800.0,5004
1017,1,0,3.9,67,30,62,815,200.0,5004
1018,1,0,4.2,287,1,62,1152,350.0,5004
1019,1,0,3.6,84,1,62,1585,250.0,5004
1020,1,1,4.2,2171,28,60,10,1200.0,5004
1021,1,1,4.2,1428,28,20,63,800.0,5004
1022,1,0,3.7,93,4,62,1624,200.0,1717
1023,1,1,3.9,1227,3,20,114,900.0,5004
1024,1,0,4.1,164,30,62,254,400.0,5004
1025,1,0,3.8,577,30,20,1417,900.0,421
1026,1,1,4.2,166,30,20,921,800.0,3843
1027,1,0,3.5,32,1,62,1482,150.0,5004
1028,1,0,3.9,104,30,62,815,200.0,4594
1029,1,0,3.9,38,1,30,945,150.0,5004
1030,1,0,4.5,155,30,9,226,300.0,5004
1031,1,1,4.2,3227,0,25,1152,1600.0,5004
1032,1,0,2.8,109,73,20,614,500.0,5004
1033,1,0,3.7,662,28,20,199,650.0,294
1034,1,1,4.5,784,0,20,714,800.0,5004
1035,1,0,3.0,73,73,20,1152,500.0,4565
1036,1,0,3.9,85,28,62,1486,300.0,2876
1037,1,0,4.3,659,30,30,179,500.0,5004
1038,1,0,3.8,152,30,30,771,350.0,5004
1039,1,0,4.1,337,30,62,545,300.0,5004
1040,1,0,4.2,191,4,62,1632,250.0,3921
1041,1,0,4.0,108,30,62,327,500.0,5004
1042,1,0,4.1,438,30,30,789,500.0,5004
1043,1,0,3.9,49,30,62,1583,200.0,5004
1044,1,0,3.6,276,4,62,320,500.0,5004
1045,1,1,4.2,1539,0,20,1050,800.0,5004
1046,1,1,4.1,1063,30,21,983,1200.0,5004
1047,1,0,3.6,195,30,20,595,800.0,5004
1048,1,0,3.9,211,30,20,838,500.0,5004
1049,1,0,4.3,860,1,30,787,500.0,5004
1050,1,0,4.2,289,3,62,6,400.0,5004
1051,1,0,4.2,146,1,9,213,400.0,5004
1052,1,0,4.2,169,28,13,359,600.0,5004
1053,1,0,3.9,134,30,62,864,350.0,5004
1054,1,0,3.9,113,73,62,859,250.0,5004
1055,1,0,3.9,91,30,62,228,200.0,5004
1056,1,0,3.7,237,1,62,1567,200.0,5004
1057,1,1,3.8,197,30,57,534,1000.0,5004
1058,1,0,3.9,133,1,13,439,800.0,5004
1059,1,0,4.0,90,28,0,179,500.0,5004
1060,1,1,4.3,1252,30,22,919,800.0,5004
1061,1,0,4.1,796,30,13,435,400.0,5004
1062,1,0,3.8,918,1,16,482,800.0,5004
1063,1,0,3.8,155,30,20,1593,450.0,5004
1064,1,0,3.9,240,4,13,330,700.0,5004
1065,1,0,3.6,41,0,13,399,700.0,5004
1066,1,0,3.7,217,85,62,1470,800.0,3110
1067,1,0,4.0,73,4,0,192,300.0,5004
1068,1,0,4.1,192,30,30,787,300.0,5004
1069,1,0,3.8,53,30,62,949,250.0,5004
1070,1,0,3.9,61,73,9,212,150.0,5004
1071,1,0,3.8,242,30,20,1085,650.0,5004
1072,1,0,4.0,465,30,20,1593,600.0,5004
1073,1,0,4.0,324,1,13,460,700.0,5004
1074,1,0,2.6,307,73,20,1141,700.0,5004
1075,1,0,3.7,47,30,66,842,400.0,5004
1076,1,1,4.2,150,1,13,460,600.0,5004
1077,1,0,3.0,290,1,62,1211,450.0,5004
1078,1,0,4.4,356,30,30,771,400.0,5004
